Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,
2014-06-11,6.971923828125,7.00146585138385,6.757743983413993,6.905454804045633,48370800
2014-06-13,7.012544631958008,7.042086656302589,6.872220192405607,6.879605170238689,28004000
2014-06-16,6.920226097106934,7.064243385637554,6.883298388568004,7.0162378575731665,30910300
2014-06-17,6.765129089355469,6.898068534871024,6.7208164104085055,6.886990012965618,18040600
2014-06-18,7.016237258911133,7.027315781828771,6.7392805250067465,6.79836457189269,43019700
2014-06-20,6.905455589294434,7.012545171658854,6.861142197198398,6.886991382447139,22486300
2014-06-23,6.757744312286377,6.923918641415315,6.757744312286377,6.923918641415315,14243200
2014-06-24,6.514023780822754,6.9756184524646745,6.458632561093238,6.754053573546611,53971000
2014-06-25,6.384779453277588,6.5620316830389465,6.325694672352717,6.351544572155114,48346300
2014-06-26,6.395853042602539,6.488171939185918,6.2813778080535885,6.451244239685109,23470100
2014-06-27,6.3515424728393555,6.421704350385519,6.314614761093338,6.370005976543605,16716300
2014-06-30,6.384779453277588,6.4807905494783435,6.292460495567995,6.410628648742234,20962900
2014-07-01,6.347848892211914,6.4438606498388245,6.248144293406572,6.406932942391945,22945200
2014-07-02,6.322000026702881,6.3995475823432555,6.266608110574074,6.34784921191634,28670600
2014-07-03,6.469710350036621,6.473403191509743,6.222295606037376,6.240759109065494,26634700
2014-07-04,6.462324619293213,6.48078812218477,6.406933406281055,6.436475433510038,9431900
2014-07-07,6.395853042602539,6.440166422870966,6.32938332436854,6.429087901719538,18701200
2014-07-08,6.399547100067139,6.432781965504822,6.340463051364017,6.410625623325506,11504900
2014-07-10,6.687582492828369,6.70973883542871,6.506637502194483,6.565721552020347,35913600
2014-07-11,6.735588550567627,6.765130577811181,6.573107048559338,6.6728116546328895,20928900
2014-07-14,7.053165912628174,7.0827079400432,6.8020583274317,6.824214671908598,70399100
2014-07-15,7.112249851226807,7.15287040238519,6.953461192339471,7.053165797362331,43433200
2014-07-16,7.130712509155273,7.160254532587659,7.045779279829338,7.145483873040164,27591400
2014-07-17,7.223031520843506,7.355970980306163,7.060550741875154,7.090092765718255,57411200
2014-07-18,7.577536582946777,7.70678320260895,7.440904281169644,7.684626156264065,90435000
2014-07-21,7.732632637023926,7.762174662106625,7.481525071652266,7.544301962995181,44723800
2014-07-22,7.773252487182617,7.839722219753337,7.592307495372012,7.71786127815283,62443400
2014-07-23,7.477832794189453,7.658777799503662,7.448290766879735,7.592308061972424,42981200
2014-07-24,7.499988079071045,7.547994306878472,7.367049327126192,7.518452283742128,37644700
2014-07-25,7.566458702087402,7.596000728717643,7.488911146309571,7.536916675457161,25149900
2014-07-28,7.440906047821045,7.607080413174431,7.4187497005531196,7.596001887371679,24552600
2014-07-29,7.2451910972595215,7.429828986845427,7.223034043386103,7.422443302220954,38234000
2014-07-30,7.330121994018555,7.403976703437772,7.248880898018761,7.274730785869784,28062900
2014-07-31,7.053165912628174,7.256267263064296,7.019931043744082,7.2378037600564635,36467700
2014-08-01,7.016237258911133,7.093784806322411,6.912839824692032,7.019930099883679,30658500
2014-08-04,7.219339370727539,7.223032212103515,6.968232496198407,7.071629237375851,22501200
2014-08-05,7.274730682373047,7.418747962378417,7.127019856961224,7.186103905390987,53674100
2014-08-06,7.499988079071045,7.58492201188325,7.263651893980294,7.3264287811871975,72879400
2014-08-07,7.440906047821045,7.640315286245109,7.341201428609012,7.607080413174431,54256300
2014-08-08,7.130712509155273,7.333814536548149,7.108556167665333,7.311657490720812,41930500
2014-08-11,7.437211513519287,7.459368560082867,7.097477880589351,7.152869792660881,35596700
2014-08-12,7.263654708862305,7.492606005147442,7.226726989546939,7.41875056651671,30507300
2014-08-13,6.901761531829834,7.359663215898067,6.831598966847751,7.293193491634761,100212700
2014-08-14,6.868528366088867,7.034702013451387,6.768823755068842,6.898070394798039,45332400
2014-08-15,7.4076690673828125,7.422440430917591,6.979309385597558,6.979309385597558,63042700
2014-08-18,7.533225059509277,7.655086027224223,7.319045155515206,7.588616280409236,66860700
2014-08-19,7.721554279327393,7.751096305044567,7.4482903653591706,7.463061026049032,43132900
2014-08-20,7.887728691101074,7.935734219232981,7.647698937429164,7.680933804727199,54453400
2014-08-21,7.865572452545166,8.002204777086716,7.780639207084557,7.847108948518958,40823700
2014-08-22,7.725247383117676,7.872957516723301,7.655084805528451,7.806487780516401,34438300
2014-08-25,8.138836860656738,8.149914681009463,7.799103184535472,7.83603019149457,45475600
2014-08-26,8.064983367919922,8.316091019618968,8.042827017575206,8.135145965738815,52291300
2014-08-27,8.43425464630127,8.57088622202488,8.087135389780475,8.179454288532165,73536500
2014-08-28,8.43425464630127,8.615199603334103,8.327164385667405,8.378863447917716,57631800
2014-08-29,8.626279830932617,8.711213065542113,8.345630238697487,8.548731574387578,56848900
2014-09-01,8.79983901977539,9.08048860813311,8.737062128901462,8.844152409237108,40238800
2014-09-02,9.06941032409668,9.194964109158896,8.641050600121162,8.862616144603745,67713100
2014-09-03,8.84415340423584,9.187579217766684,8.714906766797345,9.172808555842648,60151400
2014-09-04,8.415791511535645,8.862614662698087,8.38255665020354,8.526573913084437,66914600
2014-09-05,8.426873207092285,8.60412541287585,8.282855877935345,8.401024015124388,54256100
2014-09-08,8.013280868530273,8.744446393584008,7.9394254661797214,8.648434652263218,79759300
2014-09-09,7.932042121887207,8.194228243569118,7.799103344564183,7.94312064680476,71764400
2014-09-10,7.736323833465576,7.932039443902947,7.607077237079945,7.813871368694583,61903500
2014-09-11,7.832337379455566,8.024360915451757,7.754789819344131,7.821259559061082,51526700
2014-09-12,7.437211513519287,7.754788804223064,7.330121939144998,7.706783278676814,82475400
2014-09-15,7.5996928215026855,7.629234845222975,7.4076693151521065,7.477831885614319,53328400
2014-09-16,7.957891941070557,8.264390778090958,7.644008124522768,7.666164471780093,99328900
2014-09-17,8.168378829956055,8.319781811277204,8.072367063011848,8.245926389216276,54823000
2014-09-18,7.861877918243408,8.168376640259396,7.8212573765652955,8.0686720585062,57148100
2014-09-19,7.721554279327393,7.895113592373608,7.640313884689527,7.754789146301395,37077100
2014-09-22,7.603387355804443,7.607080197634061,7.267346497022441,7.551688978864924,66535200
2014-09-23,7.433518886566162,7.754789027618846,7.348585651971323,7.422441067302669,54737800
2014-09-24,7.470447540283203,7.610772706315937,7.32643023692003,7.3670507909301675,38247100
2014-09-25,7.326429843902588,7.533224035852966,7.322737002432715,7.492604188359359,26626600
2014-09-26,7.732632637023926,7.843415054999689,7.311657899173669,7.348585606611402,43234500
2014-09-29,6.868528366088867,7.1085574373930775,6.846372020641369,7.023624192896399,94418600
2014-09-30,6.680197715759277,6.8869919181727886,6.554643916780977,6.827907860340357,81971800
2014-10-01,6.310920715332031,6.595263125883739,6.281378692439476,6.536179080098629,79170700
2014-10-02,6.388469219207764,6.543565038733631,6.225988421104466,6.425396929444872,65399500
2014-10-03,6.776208400726318,6.838985290162812,6.366312198856422,6.499251659860153,61990800
2014-10-06,7.529529571533203,7.939425729956095,7.4187471686641,7.939425729956095,114738800
2014-10-07,7.832337379455566,8.046517964915749,7.621850339910227,7.699398604359176,87446800
2014-10-08,7.699398040771484,8.068673719423954,7.389206414356413,8.050209512888854,104638500
2014-10-09,7.8286452293396,8.087137800290074,7.8064881799120505,7.861880099143413,82449700
2014-10-10,7.403977394104004,7.403977394104005,7.403977394104005,7.403977394104005,64882800
2014-10-13,8.172069549560547,8.279159822538379,7.795408934533488,7.887727843926495,85183400
2014-10-14,7.976354598999023,7.976354598999023,7.976354598999023,7.976354598999023,80844400
2014-10-15,7.440906047821045,7.710477169983134,7.245190355668811,7.607080413174431,120546300
2014-10-16,6.886991500854492,7.200875979280364,6.85375663229543,7.01993097509074,97275600
2014-10-17,7.049473285675049,7.211954793570765,6.8869917777793335,7.15287073694278,69545700
2014-10-20,6.617420196533203,7.012545060409795,6.598956694316292,6.986695875571133,70794896
2014-10-21,6.240760803222656,6.240760803222656,6.240760803222656,6.240760803222656,105185600
2014-10-22,6.133669853210449,6.370006085486881,6.048735903440768,6.207524573628069,62049400
2014-10-23,5.727466106414795,6.074585456471371,5.690538396096012,6.045043429083843,110386000
2014-10-24,6.137362480163574,6.237066384456051,5.731159066896519,5.834556164900064,100322000
2014-10-27,5.36188268661499,5.387731869804624,5.08123310392947,5.169859176724252,215365600
2014-10-28,5.55021333694458,5.568677191262397,5.402503206739501,5.502207456585747,95132900
2014-10-29,5.177245140075684,5.461587227111762,5.169859457523946,5.454201896728752,89851000
2014-10-30,5.288027763366699,5.424659726283997,5.173552496783791,5.391425210035525,75048900
2014-10-31,5.642531871795654,5.642531871795654,5.306491084355564,5.3840389854701005,47932400
2014-11-03,5.4837446212768555,5.576063551923478,5.372961834067155,5.524364823980611,44102700
2014-11-04,5.472665786743164,5.55021369819036,5.306491791404531,5.539135525746119,45408900
2014-11-05,5.317569732666016,5.398810482118913,5.291720547363668,5.354497442099715,37011900
2014-11-06,5.192017078399658,5.273257487936137,5.088619617258847,5.273257487936137,55337600
2014-11-07,5.269563674926758,5.402502781651203,4.992606938457638,5.262177992913271,77503900
2014-11-10,5.162473201751709,5.3064908260009025,5.140316860894103,5.280641644277466,35611800
2014-11-11,5.169859409332275,5.199401434926391,5.04799846571437,5.0996971865884335,24268300
2014-11-12,5.210479736328125,5.350804537481454,5.107082644172048,5.158781366334453,30597500
2014-11-13,5.022148609161377,5.306490655488541,5.018455768414208,5.288026803921372,36046700
2014-11-14,4.8744378089904785,4.922443678851106,4.745191561367543,4.763655059478925,52848800
2014-11-17,4.652873992919922,4.892903058705919,4.623331964889915,4.826433319554026,47504600
2014-11-18,4.597482204437256,4.745192689629936,4.431308216743135,4.711957821657364,60893000
2014-11-19,4.7193427085876465,4.7895052793050175,4.545783406641946,4.579017919321608,48829400
2014-11-21,5.280641555786133,5.328647429731396,4.804276009306125,4.804276009306125,66584900
2014-11-24,5.247407913208008,5.635147483576829,5.199402028098652,5.398810899692794,70349100
2014-11-25,5.225250720977783,5.513286004379504,5.114468298928062,5.332340653882915,82863900
2014-11-26,5.232635974884033,5.232635974884033,5.232635974884033,5.232635974884033,35604600
2014-11-27,4.963065147399902,5.3988105768184464,4.922444948045311,5.24371475794638,54672700
2014-11-28,4.741499423980713,5.0073779918010555,4.726728412000066,4.966757444727749,46109000
2014-12-01,4.5494771003723145,4.630717863498619,4.508856894893561,4.597482989848367,698950612
2014-12-02,4.494085311889648,4.638102962141994,4.464543283966411,4.6159462651151895,482364084
2014-12-03,4.693493843078613,4.726728710173782,4.508856005588768,4.527319859771498,39791800
2014-12-04,4.531012058258057,4.723035198878746,4.494084355131278,4.723035198878746,36498300
2014-12-05,4.497777462005615,4.567939679495494,4.449771585967825,4.549475826839621,60072900
2014-12-08,4.250363826751709,4.486700073564204,4.213436112102864,4.486700073564204,44385600
2014-12-09,4.217127323150635,4.220820163621179,3.9918693369772282,4.098959245442441,69233104
2014-12-10,4.017719745635986,4.194971916449794,3.995563048199881,4.191279427017742,51653800
2014-12-11,3.925400733947754,4.076803714627271,3.810925111973454,4.025104989837466,64604800
2014-12-12,3.7629189491271973,3.947556785441301,3.7333769234904386,3.9327857726229216,46321800
2014-12-15,3.3456380367279053,3.799846984086637,3.327174181074653,3.7703049559089354,100442600
2014-12-16,3.460113048553467,3.66321474118012,3.160999947629309,3.175770960611135,92073400
2014-12-17,3.4970409870147705,3.6410582850141964,3.4601132760479296,3.508119159437322,90951200
2014-12-18,3.533968925476074,3.82200427305775,3.463806685733138,3.652137408651432,88693200
2014-12-19,3.6299800872802734,3.685371301175547,3.5339683211709656,3.674293128830242,64103300
2014-12-22,3.8293893337249756,3.8293893337249756,3.585667404715158,3.655829639484827,53678500
2014-12-23,4.028797626495361,4.058339652824832,3.762919037361398,3.829388772687072,45011000
2014-12-26,3.810924530029297,4.017719045441376,3.7703043360058066,4.014026204484141,27059500
2014-12-29,3.7961533069610596,3.8921650534900785,3.714912923438361,3.74814743369655,24392000
2014-12-30,3.7038345336914062,3.822002976788804,3.6964492040927075,3.7518404086733663,27623700
2015-01-02,3.456420421600342,3.6890641546170118,3.4527279322524587,3.6890641546170118,49559500
2015-01-05,3.1610000133514404,3.3936433846100362,3.1499214892581846,3.375179882125415,78385100
2015-01-06,3.0576024055480957,3.260704091596022,2.968976330527853,3.216391054085901,84723300
2015-01-07,3.20162034034729,3.22377668508555,3.0871447186371146,3.1610001402146475,85531000
2015-01-08,3.408414363861084,3.467498768595531,3.227469364836399,3.245933219305368,83306300
2015-01-09,3.5118114948272705,3.5118114948272705,3.297631647293308,3.3973358890638834,50813100
2015-01-12,3.264397621154785,3.5376615861770078,3.245933763589761,3.4231863031776837,58728900
2015-01-13,3.356715440750122,3.467498197137756,3.268089376507485,3.286552875764862,65834800
2015-01-14,3.2902462482452393,3.308710102655373,3.1905419979004876,3.279168076466652,55736500
2015-01-15,3.4379563331604004,3.4674983559274524,3.2754748557729245,3.3234807308115566,80907800
2015-01-16,3.4859619140625,3.55612448342879,3.4121068559153764,3.4933475959615605,56978300
2015-01-19,3.3862578868865967,3.5228898411065956,3.3788722045223554,3.4527276194898953,30873100
2015-01-20,3.4379563331604004,3.6373651629223462,3.3788719354576062,3.5450462537331364,72842900
2015-01-21,3.6558291912078857,3.663214874051054,3.441649319118383,3.489655201092753,48003500
2015-01-22,3.7776904106140137,3.8626240085336248,3.6816789919758337,3.7296848773793068,74782400
2015-01-23,3.685371160507202,3.8441598174602882,3.648443803376097,3.733377041729501,43659400
2015-01-26,3.6299800872802734,3.6816788118396118,3.5672031903756296,3.6152090734302833,33202100
2015-01-27,3.744454860687256,3.8293880830465414,3.5191965102812612,3.5893590743046158,58750400
2015-01-28,3.364100694656372,3.5228893203270686,3.305016653151555,3.4822691298346733,106337900
2015-01-29,3.20162034034729,3.353023320677482,3.0797593877806113,3.341945148308352,111506300
2015-01-30,3.064988374710083,3.079759388595749,2.9837476222545445,3.0280606639115426,87497200
2015-02-02,3.2459330558776855,3.2459330558776855,3.0022111752307636,3.124072115554225,57585100
2015-02-03,3.681678295135498,3.69275646592604,3.3271736603198505,3.3271736603198505,98061700
2015-02-04,3.7001430988311768,3.9807923947198742,3.5302762436562545,3.8035402078428024,117595000
2015-02-05,3.6299800872802734,3.7998469226395293,3.5819742042256193,3.641058259625578,78992700
2015-02-06,3.3677942752838135,3.622594700470394,3.2754753521055227,3.6189018590227637,117747100
2015-02-09,3.471191644668579,3.4970411846739315,3.220084393274776,3.2496264228505174,72534200
2015-02-10,3.2902462482452393,3.6189017298056787,3.2828609177824246,3.404721863853083,75478700
2015-02-11,3.3530237674713135,3.39364397301664,3.253319498525949,3.3013250359118818,48681100
2015-02-12,3.4896552562713623,3.5228901252536486,3.4231858704755367,3.4527278979778475,61706000
2015-02-13,3.7038345336914062,3.729684067708579,3.567202590512916,3.5745882722803053,72282500
2015-02-18,3.7075273990631104,3.8183101611248325,3.6964492285075456,3.7518404334540607,42896700
2015-02-19,3.5856668949127197,3.681678656983654,3.563510198985299,3.677985815634295,38492400
2015-02-20,3.559817314147949,3.6558287133789396,3.5191967681572462,3.6262866902049895,35272700
2015-02-23,3.5081186294555664,3.5413534938710844,3.4674984352636544,3.526582482149599,41168500
2015-02-24,3.6558291912078857,3.6558291912078857,3.5413539244887073,3.5635102686807296,48578000
2015-02-25,3.471191644668579,3.471191644668579,3.323481496789871,3.360409209843934,96303900
2015-02-26,3.408414363861084,3.5155046493473576,3.3825651789057667,3.471191257754339,44179900
2015-02-27,3.526582956314087,3.5598178251981785,3.360408964062375,3.4342640325999416,46969600
2015-03-02,3.47857666015625,3.5856665848460407,3.423185453380694,3.4859619900475955,38009000
2015-03-03,3.533968925476074,3.618902533763638,3.515505419132908,3.57828197460353,42133600
2015-03-04,3.4231855869293213,3.4896549672194155,3.401028892053478,3.474883954691759,48308500
2015-03-05,3.412107229232788,3.463805951676461,3.3825652027417563,3.437956766538992,52913800
2015-03-06,3.415799856185913,3.452727563066219,3.3862578315491536,3.39733600274576,27181900
2015-03-09,3.2939393520355225,3.3899511208838415,3.286553668815455,3.3714872650024326,37625700
2015-03-10,3.146228313446045,3.316094753113703,3.1425354728875328,3.2607035534106545,72090500
2015-03-11,3.2274694442749023,3.260704312703318,3.168385390254937,3.2016202586833526,44035300
2015-03-12,3.127765655517578,3.3530237329534938,3.1166871296175214,3.3124035278263335,63029900
2015-03-13,3.079759359359741,3.098223214583735,3.013289621420863,3.0465244903903024,72933500
2015-03-16,3.0982227325439453,3.1388429259818045,3.024367323138832,3.1351500850778105,53380500
2015-03-17,3.2717814445495605,3.297630974091172,3.0723726495484565,3.0834511702814167,63896300
2015-03-18,3.397336006164551,3.4305708719565278,3.2016200047068883,3.268089736290843,65324600
2015-03-19,3.2939393520355225,3.408414624596491,3.2680901651028056,3.3899511208838415,42857200
2015-03-20,3.404721975326538,3.452727857497146,3.3087102109853226,3.3530232517192506,65339300
2015-03-23,3.4453420639038086,3.485962261895681,3.3973361832759243,3.434263892118522,34124600
2015-03-24,3.47857666015625,3.4896548310776203,3.4047216003992737,3.4601128071748297,36392400
2015-03-25,3.6189019680023193,3.652136837694337,3.5191973589262644,3.5635104011260372,84659600
2015-03-26,3.4453420639038086,3.6779857844072184,3.4379567334365277,3.6632147713039256,58862000
2015-03-27,3.456420421600342,3.548739346503683,3.386258193628053,3.43426407683804,51152500
2015-03-30,3.5856668949127197,3.6004379081414224,3.4785769609624424,3.5081189874198477,33372200
2015-03-31,3.5672030448913574,3.6632148070849357,3.4970408200075793,3.5376610183962156,46908300
2015-04-01,3.7887682914733887,3.829388486599557,3.64475065975,3.666907353926178,59374600
2015-04-02,3.9475579261779785,3.958636453119699,3.755534704049569,3.755534704049569,69001800
2015-04-06,3.9549429416656494,4.0583400437794115,3.943864768767081,3.988177812530122,45227600
2015-04-07,4.032491683959961,4.047262701579385,3.862624805252166,3.9143235430045697,61721500
2015-04-08,3.9032442569732666,4.183893889360103,3.873702227476628,4.09896064259946,73904600
2015-04-09,4.2762131690979,4.283598853160118,3.906937418038194,3.951250465905103,79280800
2015-04-10,4.361144542694092,4.40545756787914,4.161735753277065,4.25405464378807,70021600
2015-04-13,4.531012058258057,4.70826418806177,4.3943797679901815,4.4202293010463976,104809600
2015-04-14,4.601175308227539,4.704572407241428,4.4202302969110425,4.678723220530145,87127100
2015-04-15,4.926138401031494,4.940909416464036,4.604868551247108,4.689801801942029,103042800
2015-04-16,4.793199062347412,4.922445715617547,4.623332555557449,4.89290368381331,109852700
2015-04-17,4.7821197509765625,4.889209678836454,4.623331455840753,4.65656596958868,71274400
2015-04-20,4.826433181762695,4.940908801237338,4.807969678897626,4.8855172361359,52514600
2015-04-22,4.800583362579346,4.907673285042445,4.675029587518741,4.870745579847433,65914800
2015-04-23,4.7525787353515625,4.896596400847836,4.390688678902326,4.542091676076753,182613700
2015-04-24,4.881824970245361,5.088619170014014,4.859668272757197,4.8707464454169,106143700
2015-04-27,4.6233320236206055,4.844897236660226,4.619639182027756,4.782120338256811,53111300
2015-04-28,4.715651035308838,4.752578395395738,4.523627495049407,4.711958193649519,60884300
2015-04-29,4.734113693237305,4.774734239893014,4.627023769436372,4.64548762226454,35821900
2015-04-30,4.8227410316467285,4.855975550442293,4.726729260453939,4.737807433385794,48515300
2015-05-04,5.092311859130859,5.1144685559555265,4.911366851709617,4.915059693208519,55651100
2015-05-05,5.328648090362549,5.395117472230874,5.047998493504695,5.059076665121294,76329800
2015-05-06,5.092311859130859,5.520671612278597,5.011071106998746,5.446816543144289,72197500
2015-05-07,5.04430627822876,5.188323935791694,4.922445318817341,5.096005005803119,44978900
2015-05-08,4.98891544342041,5.203095349233727,4.933523869881162,5.184631491387311,43687900
2015-05-11,5.084926605224609,5.1070829502157,4.9593728097125815,5.05169173556922,28040500
2015-05-12,5.070155620574951,5.1920169358719965,5.033228258754471,5.059077447245685,30765100
2015-05-13,5.162473201751709,5.217864758233101,5.0775399748497385,5.121853008733639,45346800
2015-05-14,5.132931232452393,5.254792164940448,5.081232868468788,5.206786641861013,49457700
2015-05-15,5.184630393981934,5.2141724194156645,5.025841743149087,5.140317355831336,54224100
2015-05-18,5.059076309204102,5.409888104511672,4.992606932012044,5.4061956156783975,82200400
2015-05-19,4.7599639892578125,5.018456913683172,4.723036277696151,5.003685899492259,70521100
2015-05-20,4.741499423980713,4.844896507845238,4.663951523040142,4.711957400019419,43164900
2015-05-21,4.977836608886719,4.992607975983365,4.748885701420325,4.748885701420325,53682900
2015-05-22,4.826433181762695,5.040613054949937,4.7710419688300005,4.992607524898264,53753700
2015-05-25,4.737806797027588,4.804276530028375,4.697186600287507,4.793198006415763,24377600
2015-05-26,4.575326919555664,4.748886277987997,4.564248392888122,4.72672992899055,44844200
2015-05-27,4.630718231201172,4.675031282197256,4.538399286917122,4.6159472142024764,47223300
2015-05-28,4.671336650848389,4.734113537092374,4.579017741921198,4.60486727589552,96419400
2015-05-29,4.553168773651123,4.719342747079595,4.542090602667547,4.693493564061681,75971600
2015-06-01,4.564246654510498,4.671336572994499,4.523626462040251,4.590096188054004,40498000
2015-06-02,4.756270885467529,4.782120070834442,4.604867910314917,4.634409937068171,47041600
2015-06-03,4.723036289215088,4.837511913600426,4.697187102360136,4.785813187721764,90062100
2015-06-05,4.641796112060547,4.719344034436754,4.586404889864171,4.645488954118653,36719100
