Date,high_acao,low_acao,open_acao,volume_acao,close_acao
2014-03-28,4.746695996974638,4.575128481567944,4.686496707610051,42344400.0,4.713586330413818
2014-03-31,4.752714859111045,4.665426250423881,4.728635262718132,28288900.0,4.749704837799072
2014-04-01,4.770775456844927,4.659406947044107,4.7316460347354585,36206100.0,4.758735656738281
2014-04-02,4.996521526555176,4.725625615133874,4.728635636683895,66007000.0,4.683486461639404
2014-04-03,4.710576161477444,4.551048738565087,4.674456761217183,56189100.0,4.635327339172363
2014-04-04,4.728636834380226,4.620278614596985,4.701547207671535,33173500.0,4.64736795425415
2014-04-07,4.954382419586182,4.725626207106295,4.725626207106295,50400200.0,4.954382419586182
2014-04-08,5.137989754106331,4.731646265408709,5.056720884135912,69307600.0,4.812914848327637
2014-04-09,4.797865131854265,4.6413477193743935,4.788835352897147,41775400.0,4.77077579498291
2014-04-10,4.830974827214319,4.680477448943233,4.713586831975659,27907900.0,4.719606876373291
2014-04-11,4.876123653825477,4.638337112508815,4.674456510834375,42898300.0,4.873113632202148
2014-04-14,4.924283675580932,4.764755947468024,4.900204072667948,26799700.0,4.79485559463501
2014-04-15,4.843014540782133,4.554059034268393,4.7436861123291125,35870400.0,4.611248016357422
2014-04-16,4.749704837799072,4.587167418621201,4.692515868128765,28674000.0,4.749704837799072
2014-04-17,4.996521468218415,4.677466363927722,4.785824555000237,44689200.0,4.930302143096924
2014-04-22,5.01759165681437,4.767765581632376,4.90923316547178,44896500.0,4.803884983062744
2014-04-23,4.836993796363874,4.740675403825161,4.806894442221252,22259300.0,4.8279643058776855
2014-04-24,4.915251742634199,4.776793934938106,4.876122618048508,30473600.0,4.855052471160889
2014-04-25,4.833983522913571,4.7105755171418275,4.80087414896673,31426800.0,4.824954032897949
2014-04-28,4.9874923104227085,4.746696286483745,4.80087524834426,31782200.0,4.984482288360596
2014-04-29,5.1470195684046525,4.969432301563281,5.020601523773557,42027100.0,5.023611545562744
2014-04-30,5.038661537272614,4.933313061510691,4.996522376609048,27166100.0,4.984482288360596
2014-05-02,5.33664522728291,4.969431257683423,4.9814707682081965,52627500.0,5.327615737915039
2014-05-05,5.348686725226394,5.210228585937458,5.312567035902285,35540000.0,5.288487434387207
2014-05-06,5.562391620963322,5.210227184701852,5.246346864311954,48256400.0,5.490152835845947
2014-05-07,5.673761448172268,5.438984910459958,5.460054489337415,44239500.0,5.592492580413818
2014-05-08,5.658711590981829,5.3426667455350385,5.598512873522103,53471600.0,5.381795883178711
2014-05-09,5.490155035143408,5.29751819766215,5.432965758727511,34395600.0,5.318587779998779
2014-05-12,5.448014787652128,5.348686366304953,5.402865609603948,20657400.0,5.426945209503174
2014-05-13,5.53831231909659,5.3757751875042485,5.417914337527659,27465400.0,5.405874252319336
2014-05-14,5.520254213938429,5.372766576051893,5.405875670857107,23462900.0,5.505204677581787
2014-05-15,5.487143922199766,5.396845566103405,5.469084365801082,20492100.0,5.426945209503174
2014-05-16,5.529284112835319,5.3908259713128786,5.417915595217204,26139800.0,5.420925617218018
2014-05-19,5.429955257252384,5.363735926635241,5.411895126664282,25935900.0,5.399855613708496
2014-05-20,5.532293559690841,5.147019929307232,5.387815948296988,54506300.0,5.207218647003174
2014-05-21,5.363736263390173,5.147019849653242,5.255377769470215,40672100.0,5.255377769470215
2014-05-22,5.348687202023539,5.21925911705379,5.270428346597574,32321300.0,5.321597576141357
2014-05-23,5.366744864749092,5.282465994664349,5.291496058135054,18155800.0,5.327615737915039
2014-05-26,5.39082773907832,5.330628427527426,5.357718060315009,7387500.0,5.3757781982421875
2014-05-27,5.426944877862244,5.240327559470229,5.396845236301866,23285500.0,5.264407157897949
2014-05-28,5.354705354224319,5.195177677525538,5.282465994664349,22457200.0,5.327615737915039
2014-05-29,5.35771630239752,5.2042091991059225,5.342666766499283,19559700.0,5.207218647003174
2014-05-30,5.192168747036553,5.002541967141387,5.171099168615196,25975000.0,5.023611545562744
2014-06-02,5.077790994207847,4.930302791108357,5.056720840834365,26475500.0,4.981472015380859
2014-06-03,5.104879681660836,4.9573920631096255,4.975452193293564,20600300.0,5.086820125579834
2014-06-04,5.095849886603925,4.972441874892083,5.0717702885651,20905900.0,4.996521472930908
2014-06-05,5.065750551461048,4.903213398408742,5.029630865170015,23391100.0,4.912242889404297
2014-06-06,5.321597576141357,5.150030328289564,5.231298631833073,55365700.0,5.321597576141357
2014-06-09,5.490155056502878,5.23129887455306,5.288488151191451,47362400.0,5.438985824584961
2014-06-10,5.619582653045654,5.36072649387098,5.429955853859262,35832900.0,5.619582653045654
2014-06-11,5.706870835037896,5.508213975217147,5.628612559195901,48370800.0,5.682791233062744
2014-06-13,5.7399809787878295,5.601523399480711,5.607542869896162,28004000.0,5.7159013748168945
2014-06-16,5.758040656562825,5.6105530074472245,5.718911514594627,30910300.0,5.640652656555176
2014-06-17,5.622591590453647,5.478114002364325,5.613561525909476,18040600.0,5.514233112335205
2014-06-18,5.727940282200028,5.493163761339689,5.5413229593464886,43019700.0,5.718910217285156
2014-06-20,5.715901343779732,5.5924933023359085,5.61356288393319,22486300.0,5.628612995147705
2014-06-23,5.643661140219314,5.508213043212891,5.643661140219314,14243200.0,5.508213043212891
2014-06-24,5.68580108979912,5.26440778043142,5.50520436728652,53971000.0,5.30955696105957
2014-06-25,5.348687432736494,5.156050021031324,5.177120177484233,48346300.0,5.204209804534912
2014-06-26,5.288488511625097,5.11993126668531,5.258388860074359,23470100.0,5.213239669799805
2014-06-27,5.234308429329707,5.14702008509258,5.192169268256818,16716300.0,5.177119731903076
2014-06-30,5.282468089233473,5.128960968083706,5.22527938688476,20962900.0,5.204209804534912
2014-07-01,5.252368307194718,5.092840588706563,5.222268661843729,22945200.0,5.17410945892334
2014-07-02,5.216248188757364,5.107889704050787,5.174109033195,28670600.0,5.153039455413818
2014-07-03,5.276447521724668,5.0717706372708005,5.086820171791197,26634700.0,5.2734375
2014-07-04,5.28246792172379,5.222269198933593,5.246348802870281,9431900.0,5.267418384552002
2014-07-07,5.24935936648131,5.159060411829097,5.240329298785158,18701200.0,5.213239669799805
2014-07-08,5.243338614438327,5.168089782758158,5.2252790555839335,11504900.0,5.216248989105225
2014-07-10,5.469086479883536,5.303539238346726,5.351698456761186,35913600.0,5.451026916503906
2014-07-11,5.514232430885072,5.357714776079345,5.438983624624953,20928900.0,5.490152835845947
2014-07-14,5.773089207177256,5.544332739554783,5.562392294495191,70399100.0,5.749009609222412
2014-07-15,5.830277914185953,5.667740212842009,5.749009063513981,43433200.0,5.797168254852295
2014-07-16,5.83629922301368,5.742990832133581,5.824259708433842,27591400.0,5.812219619750977
2014-07-17,5.9958278088804215,5.75503174189852,5.779111348596711,57411200.0,5.887469291687012
2014-07-18,6.28177201701429,6.06505503864568,6.263711886081599,90435000.0,6.1764235496521
2014-07-21,6.326920306775411,6.098163847377216,6.149333062954482,44723800.0,6.302840709686279
2014-07-22,6.390130578349054,6.1884636886958315,6.290802144585706,62443400.0,6.335951328277588
2014-07-23,6.2426428772331874,6.071075636433374,6.18846362769577,42981200.0,6.095155239105225
2014-07-24,6.152344683892426,6.00485704161354,6.1282650805428736,37644700.0,6.11321496963501
2014-07-25,6.1914728069439295,6.104184474429711,6.143313608156167,25149900.0,6.167393207550049
2014-07-28,6.200502026760129,6.046994386261516,6.191471962929791,24552600.0,6.065053939819336
2014-07-29,6.0560262082943765,5.887468412475694,6.050006163993062,38234000.0,5.905528545379639
2014-07-30,6.034955913832536,5.9085378569402875,5.92960801150817,28062900.0,5.974757194519043
2014-07-31,5.914556773399106,5.721919989760349,5.899507239965915,36467700.0,5.749009609222412
2014-08-01,5.782118949380482,5.634631333721796,5.721920238923447,30658500.0,5.718910217285156
2014-08-04,5.8874671328550825,5.679780816526824,5.764059122015544,22501200.0,5.884457111358643
2014-08-05,6.046995369729216,5.809208817116357,5.857368017171603,53674100.0,5.929607391357422
2014-08-06,6.182444331605124,5.9205781428385915,5.971747371719269,72879400.0,6.11321496963501
2014-08-07,6.227591644148288,5.98378508765486,6.200502026760129,54256300.0,6.065053939819336
2014-08-08,5.977767394522212,5.7941600608297055,5.959707261497915,41930500.0,5.812219619750977
2014-08-11,6.080104750265916,5.785128946115404,5.83027869639248,35596700.0,6.062044620513916
2014-08-12,6.107193387587546,5.890476458276416,6.04699411297827,30507300.0,5.920576095581055
2014-08-13,5.998836852107052,5.568413450307855,5.944657602355683,100212700.0,5.625602722167969
2014-08-14,5.733961165725782,5.5172447212394085,5.622593208153379,45332400.0,5.598513603210449
2014-08-15,6.050006818114844,5.6888121584261935,5.6888121584261935,63042700.0,6.037966728210449
2014-08-18,6.239632031427041,5.965726371905074,6.1854527890419595,66860700.0,6.140303611755371
2014-08-19,6.317891399594612,6.071075340705053,6.083114854403014,43132900.0,6.293811798095703
2014-08-20,6.468387953896183,6.233611448579076,6.260701067427315,54453400.0,6.429258823394775
2014-08-21,6.522568081732667,6.341970789465782,6.396150034556144,40823700.0,6.411199569702148
2014-08-22,6.417220083369777,6.239632799947001,6.363040834311573,34438300.0,6.2968220710754395
2014-08-25,6.642966851343991,6.357021631871037,6.387120705634376,45475600.0,6.633937358856201
2014-08-26,6.778415999170109,6.555679490024065,6.630928333955963,52291300.0,6.573739051818848
2014-08-27,6.986100915120496,6.591797217196185,6.667046045187244,73536500.0,6.874732971191406
2014-08-28,7.0222206051615235,6.787444055152339,6.829583789217371,57631800.0,6.874732971191406
2014-08-29,7.100478295826496,6.8024930545281155,6.968040219437359,56848900.0,7.031249523162842
2014-09-01,7.401473071152054,7.121547403311124,7.208836299348775,40238800.0,7.1727166175842285
2014-09-02,7.4947811275856635,7.043288281657578,7.22388553484938,67713100.0,7.39244270324707
2014-09-03,7.48876463128369,7.10349092108195,7.476725114891443,60151400.0,7.208839416503906
2014-09-04,7.22388756971154,6.832593889326699,6.94998187862155,66914600.0,6.859683513641357
2014-09-05,7.01319148723334,6.751325851920724,6.847644272914011,54256100.0,6.868713855743408
2014-09-08,7.1275696744811565,6.47139974773777,7.04931081794173,79759300.0,6.531599044799805
2014-09-09,6.679084732837617,6.357019908419402,6.474407871759868,71764400.0,6.4653778076171875
2014-09-10,6.465378593357806,6.200502994780355,6.369060193875097,61903500.0,6.305851459503174
2014-09-11,6.540630108773106,6.3209035976859305,6.375082863236891,51526700.0,6.384112358093262
2014-09-12,6.32090073926335,5.974756289790942,6.281771606339863,82475400.0,6.062044620513916
2014-09-15,6.2185628813310645,6.037965585660731,6.095154853678649,53328400.0,6.194483280181885
2014-09-16,6.736274356397066,6.230602750032112,6.248662306733693,99328900.0,6.486448287963867
2014-09-17,6.78142471602848,6.579757830158659,6.721225422833337,54823000.0,6.658016681671143
2014-09-18,6.658015832480462,6.375080109114884,6.576746969263286,57148100.0,6.40818977355957
2014-09-19,6.4352793851389185,6.227593037499451,6.320901421544849,37077100.0,6.293811798095703
2014-09-22,6.200502621052582,5.923586952179075,6.155353445779242,66535200.0,6.197492599487305
2014-09-23,6.320900974491272,5.98980604672114,6.050005333262234,54737800.0,6.059034824371338
2014-09-24,6.203512741195031,5.971746243911969,6.0048559075532415,38247100.0,6.089134216308594
2014-09-25,6.140304622575751,5.968737376181456,6.1071955266367155,26626600.0,5.971747398376465
2014-09-26,6.393139055244804,5.959705733537547,5.989805373424682,43234500.0,6.302840709686279
2014-09-29,5.794160465134642,5.580454043029018,5.7249316726866,94418600.0,5.598513603210449
2014-09-30,5.613562636316267,5.342666961537772,5.565403430760225,81971800.0,5.445005416870117
2014-10-01,5.375775604629837,5.11992951512956,5.327616408265421,79170700.0,5.144009113311768
2014-10-02,5.333636700498545,5.074781123610306,5.237318292902642,65399500.0,5.207218647003174
2014-10-03,5.574433637062585,5.189159408837133,5.297517911110579,61990800.0,5.523264408111572
2014-10-06,6.471398773197813,6.046995457720984,6.471398773197813,114738800.0,6.137293815612793
2014-10-07,6.558690246692215,6.212545066584011,6.275754401094525,87446800.0,6.384112358093262
2014-10-08,6.576747365059698,6.022915971742904,6.561697255723227,104638500.0,6.275752067565918
2014-10-09,6.591796037121687,6.363039572088877,6.408189320083126,82449700.0,6.381099700927734
2014-10-10,6.0349555015563965,6.0349555015563965,6.0349555015563965,64882800.0,6.0349555015563965
2014-10-13,6.748313467755678,6.3540098545224595,6.42925866635109,85183400.0,6.661024570465088
2014-10-14,6.501497745513916,6.501497745513916,6.501497745513916,80844400.0,6.501497745513916
2014-10-15,6.284780326098528,5.905526830870021,6.200502026760129,120546300.0,6.065053939819336
2014-10-16,5.869407224157241,5.586471535679833,5.721919624339992,97275600.0,5.613561153411865
2014-10-17,5.878437406249645,5.613561266235707,5.8302782124476344,69545700.0,5.745999336242676
2014-10-20,5.715900408540849,5.37878600993712,5.694830830390984,70794896.0,5.393835544586182
2014-10-21,5.086820125579834,5.086820125579834,5.086820125579834,105185600.0,5.086820125579834
2014-10-22,5.192169530330631,4.930303336195574,5.059731422141462,62049400.0,4.999532699584961
2014-10-23,4.9513732424047,4.638337834113428,4.927293639774834,110386000.0,4.668437480926514
2014-10-24,5.08381128079444,4.671447972548218,4.755726590223644,100322000.0,5.002542972564697
2014-10-27,4.391521027353654,4.141694976665741,4.213933772443857,215365600.0,4.3704514503479
2014-10-28,4.539008981866245,4.403561157832664,4.484829737432221,95132900.0,4.523959159851074
2014-10-29,4.45172123897947,4.21393492268164,4.445701481213867,89851000.0,4.219954967498779
2014-10-30,4.421622362110692,4.216945682416655,4.394533016851641,75048900.0,4.310254096984863
2014-10-31,4.599208831787109,4.325303111349713,4.38851214583923,47932400.0,4.599208831787109
2014-11-03,4.545028302478499,4.379480860749546,4.502888864949777,44102700.0,4.4697794914245605
2014-11-04,4.523957674555246,4.325300892921687,4.514927899131371,45408900.0,4.460748672485352
2014-11-05,4.400551032364406,4.313262411194272,4.3644316326096755,37011900.0,4.33433198928833
2014-11-06,4.298213397376576,4.147715726586974,4.298213397376576,55337600.0,4.23199462890625
2014-11-07,4.403560439386833,4.069455823006679,4.2891822126045405,77503900.0,4.295202255249023
2014-11-10,4.3253021380894765,4.1898543195331,4.304232560351131,35611800.0,4.207913875579834
2014-11-11,4.238014023841125,4.1146059902814285,4.1567454378353625,24268300.0,4.213934421539307
2014-11-12,4.3614218588721165,4.162765005399074,4.204904451034852,30597500.0,4.247043609619141
2014-11-13,4.325303122832798,4.090526831413379,4.310253297999809,36046700.0,4.093536853790283
2014-11-14,4.012268000812423,3.86779037029913,3.8828399081889464,52848800.0,3.9731385707855225
2014-11-17,3.9881868611990656,3.7684604775742914,3.9340076270772637,47504600.0,3.7925400733947754
2014-11-18,3.8677897556729706,3.6119436334808173,3.8407001324936263,60893000.0,3.74739146232605
2014-11-19,3.9039090079079246,3.705252161610092,3.7323414966994957,48829400.0,3.846719741821289
2014-11-21,4.343362018523985,3.915948694390923,3.915948694390923,66584900.0,4.304232597351074
2014-11-24,4.593189131637225,4.238014525099284,4.4005520033867,70349100.0,4.277143955230713
2014-11-25,4.493860308808972,4.168785379709551,4.346372380917289,82863900.0,4.2590837478637695
2014-11-26,4.265103816986084,4.265103816986084,4.265103816986084,35604600.0,4.265103816986084
2014-11-27,4.400550292417906,4.012266451529603,4.274132271007629,54672700.0,4.045375823974609
2014-11-28,4.0814956525006,3.8527391971841802,4.048385991805249,46109000.0,3.864778995513916
2014-12-01,3.7744805270590804,3.675152114798429,3.7473909078877305,698950612.0,3.708261489868164
2014-12-02,3.7805011508952284,3.639033277403095,3.7624413063222257,482364084.0,3.6631128787994385
2014-12-03,3.8527393574433564,3.6751521094042254,3.6902019297052693,39791800.0,3.8256497383117676
2014-12-04,3.8497301661220917,3.663113100481129,3.8497301661220917,36498300.0,3.6932127475738525
2014-12-05,3.7233111686977267,3.626992781572291,3.7082613489465186,60072900.0,3.6661221981048584
2014-12-08,3.657093650792584,3.4343571446599555,3.657093650792584,44385600.0,3.464456796646118
2014-12-09,3.4403765076077053,3.2537594486360586,3.341048077623627,69233104.0,3.437366485595703
2014-12-10,3.4193065175891633,3.2567690664567017,3.416296782736914,51653800.0,3.2748289108276367
2014-12-11,3.322988224232137,3.1062715197894004,3.2808487773247585,64604800.0,3.199580192565918
2014-12-12,3.2176401613943924,3.043062881564848,3.205600358890684,46321800.0,3.0671424865722656
2014-12-15,3.097241193846434,2.7119673439175864,3.0731615961665963,100442600.0,2.7270171642303467
2014-12-16,2.985873824268264,2.576520261298988,2.588560063531863,92073400.0,2.820326328277588
2014-12-17,2.96781420610609,2.820326545624438,2.859455977659651,90951200.0,2.850426197052002
2014-12-18,3.115301667745243,2.8233361278213627,2.9768438094665326,88693200.0,2.8805251121520996
2014-12-19,3.003932804454839,2.8805247836177226,2.994903026285445,64103300.0,2.9587836265563965
2014-12-22,3.121321678161621,2.9226647973472284,2.9798537863189516,53678500.0,3.121321678161621
2014-12-23,3.3079383778545015,3.067142073183285,3.1213213206734696,45011000.0,3.2838587760925293
2014-12-26,3.2748290051506346,3.07316212461556,3.2718189831602014,27059500.0,3.106271505355835
2014-12-29,3.1724906969189295,3.0280130794823563,3.055102417463082,24392000.0,3.0942318439483643
2014-12-30,3.115302073979585,3.01296360620457,3.05811279513988,27623700.0,3.0189833641052246
2015-01-02,3.006942629951046,2.8143058439683037,3.006942629951046,49559500.0,2.8173155784606934
2015-01-05,2.766146501840482,2.5674896626137156,2.751096967454763,78385100.0,2.576519727706909
2015-01-06,2.6577886259269627,2.420002336998609,2.621669222336118,84723300.0,2.492241144180298
2015-01-07,2.627688950696236,2.5163207190785037,2.5765200114569535,85531000.0,2.6096293926239014
2015-01-08,2.8263458076089654,2.630698701642643,2.6457485231864326,83306300.0,2.778186321258545
2015-01-09,2.8624649047851562,2.687887682237407,2.76915625070894,50813100.0,2.8624649047851562
2015-01-12,2.883535265466256,2.645748964019298,2.7902268730404276,58728900.0,2.6607987880706787
2015-01-13,2.826346159795641,2.6638086983824047,2.678858234750024,65834800.0,2.7360475063323975
2015-01-14,2.6969176589740553,2.6005992634200945,2.672838060085565,55736500.0,2.681867837905884
2015-01-15,2.826345960279404,2.669828267051746,2.7089576903586603,80907800.0,2.8022663593292236
2015-01-16,2.898584886510981,2.781196611593493,2.8474156605509093,56978300.0,2.841395616531372
2015-01-19,2.8714945557983653,2.754106309772287,2.814305586945513,30873100.0,2.7601263523101807
2015-01-20,2.964803809268684,2.754106870377377,2.889554984536499,72842900.0,2.8022663593292236
2015-01-21,2.9858729577052396,2.8052756895737065,2.8444051072372534,48003500.0,2.9798529148101807
2015-01-22,3.1484104931556622,3.0009228817401654,3.0400523007578095,74782400.0,3.079181432723999
2015-01-23,3.133361272284798,2.973833831174791,3.0430626178078377,43659400.0,3.0039331912994385
2015-01-26,3.0009230697660225,2.9076144051773767,2.946743826646714,33202100.0,2.9587836265563965
2015-01-27,3.12132182347685,2.8684856771961105,2.925674955881847,58750400.0,3.052093029022217
2015-01-28,2.87149492069662,2.693907661981654,2.8383855436850784,106337900.0,2.7420668601989746
2015-01-29,2.7330374253070233,2.510300962071559,2.724007646270856,111506300.0,2.6096293926239014
2015-01-30,2.5103005354848666,2.432041698332959,2.468161095391197,87497200.0,2.498260736465454
2015-02-02,2.6457486152648926,2.4470917677172492,2.546420191491071,57585100.0,2.6457486152648926
2015-02-03,3.0099538917132973,2.7119685253260584,2.7119685253260584,98061700.0,3.0009241104125977
2015-02-04,3.2447295610592777,2.8775154669433145,3.1002519411549345,117595000.0,3.0159733295440674
2015-02-05,3.097241469043485,2.9196542050870593,2.9678134047257907,78992700.0,2.9587836265563965
2015-02-06,2.952763283949695,2.6698276116628548,2.9497532628069507,117747100.0,2.7450764179229736
2015-02-09,2.850425582986165,2.624679107066544,2.648758708200518,72534200.0,2.8293557167053223
2015-02-10,2.949753734354664,2.675848081709492,2.7751764988873795,75478700.0,2.681867837905884
2015-02-11,2.7661473361148805,2.651769347619196,2.6908984932852404,48681100.0,2.7330379486083984
2015-02-12,2.8714947938185142,2.790226222180536,2.8143058202252296,61706000.0,2.844405174255371
2015-02-13,3.0400532343863733,2.9076151159534565,2.913635160905654,72282500.0,3.0189833641052246
2015-02-18,3.1122913273217176,3.0129629051349798,3.0581120835647786,42896700.0,3.0219926834106445
2015-02-19,3.0009234963984897,2.9046047963762085,2.9979134742302747,38492400.0,2.9226646423339844
2015-02-20,2.9798536841418857,2.8684854452935102,2.9557740804477244,35272700.0,2.901595115661621
2015-02-23,2.8865447292842683,2.8263457317757696,2.874504929782568,41168500.0,2.859455108642578
2015-02-24,2.9798529148101807,2.88654454634833,2.9046041009306163,48578000.0,2.9798529148101807
2015-02-25,2.8293557167053223,2.7089577110354526,2.739057355978664,96303900.0,2.8293557167053223
2015-02-26,2.86547522880223,2.757116743328122,2.829355542276547,44179900.0,2.778186321258545
2015-02-27,2.9015944240732687,2.739056994352343,2.799255989239454,46969600.0,2.874504804611206
2015-03-02,2.922664166722013,2.7902263704391195,2.841395303714365,38009000.0,2.8353755474090576
2015-03-03,2.9497541848172077,2.8654755758371464,2.9166445160006975,42133600.0,2.8805251121520996
2015-03-04,2.8444049300901004,2.7721661421570363,2.8323651321012564,48308500.0,2.7902259826660156
2015-03-05,2.8233355568956053,2.757116519704689,2.802265980674088,52913800.0,2.781196117401123
2015-03-06,2.8143060337461066,2.760126790509251,2.769156568698236,27181900.0,2.7842063903808594
2015-03-09,2.7631374488614764,2.678858542842168,2.74808762371149,37625700.0,2.6848785877227783
2015-03-10,2.7029376272460675,2.5614700444393423,2.6577884475505567,72090500.0,2.5644800662994385
2015-03-11,2.6577880611586906,2.5825392479049305,2.609628866604515,44035300.0,2.6306984424591064
2015-03-12,2.733037662708211,2.540400541877339,2.699928278665267,63029900.0,2.5494306087493896
2015-03-13,2.5253506972809436,2.456121628275581,2.4832112514928317,72933500.0,2.510300874710083
2015-03-16,2.558459949033555,2.465151283413211,2.555449927259985,53380500.0,2.525350570678711
2015-03-17,2.687888487846191,2.5042811460644887,2.5133112129744757,63896300.0,2.666818618774414
2015-03-18,2.796246317260472,2.609629266257741,2.6638085119542225,65324600.0,2.7691566944122314
2015-03-19,2.7781869869599234,2.6638090047437206,2.7631374488614764,42857200.0,2.6848785877227783
2015-03-20,2.8143061872226784,2.6969179161582804,2.7330373179354437,65339300.0,2.775176763534546
2015-03-23,2.841395087989927,2.769156295501954,2.799255935897665,34124600.0,2.808285713195801
2015-03-24,2.844405325392752,2.7751765490986515,2.8203257260685892,36392400.0,2.8353755474090576
2015-03-25,2.9768441038757234,2.8684855945617933,2.9046050019825924,84659600.0,2.949754476547241
2015-03-26,2.9979127587653123,2.8022659573475255,2.985872960017317,58862000.0,2.808285713195801
2015-03-27,2.892564394748066,2.76012660438493,2.799256023300538,51152500.0,2.8173155784606934
2015-03-30,2.9347044439553303,2.8353760088163478,2.8594556120590395,33372200.0,2.9226646423339844
2015-03-31,2.9858725796919394,2.850424789266785,2.883534159843607,46908300.0,2.907613754272461
2015-04-01,3.1213211537148764,2.97082350722688,2.9888833511080906,59374600.0,3.08821177482605
2015-04-02,3.2266690332426355,3.0611215948549684,3.0611215948549684,69001800.0,3.2176389694213867
2015-04-06,3.3079386041504155,3.214630212702425,3.25074961781631,45227600.0,3.2236599922180176
2015-04-07,3.2989093294564653,3.1484116415926695,3.1905510975330937,61721500.0,3.286869525909424
2015-04-08,3.410276975673848,3.1574408592375844,3.341048189390899,73904600.0,3.181520462036133
2015-04-09,3.491545413115587,3.1845300853083893,3.2206494849825056,79280800.0,3.485525369644165
2015-04-10,3.590873895917833,3.3922170507580143,3.467465873139853,70021600.0,3.5547544956207275
2015-04-13,3.8376903646953044,3.5818442255616807,3.6029140933471906,104809600.0,3.6932127475738525
2015-04-14,3.834679857801779,3.6029136378727453,3.813610279731359,87127100.0,3.750401258468628
2015-04-15,4.027317186342904,3.753411506693712,3.8226402885604354,103042800.0,4.01527738571167
2015-04-16,4.01226747629895,3.7684614349170245,3.988187874361266,109852700.0,3.906919002532959
2015-04-17,3.9851763015763426,3.7684599684695455,3.7955492948193554,71274400.0,3.897887706756592
2015-04-20,4.027317270457155,3.9189590625128874,3.9821678018584223,52514600.0,3.9340085983276367
2015-04-22,4.000226969791007,3.8105999226885476,3.97012732915197,65914800.0,3.912938356399536
2015-04-23,3.991197358100869,3.5788338717162995,3.7022418867666103,182613700.0,3.8738090991973877
2015-04-24,4.147715379501104,3.961098317784525,3.970128096901851,106143700.0,3.9791581630706787
2015-04-27,3.949058232005541,3.7654512055776457,3.8978890089425815,53111300.0,3.768461227416992
2015-04-28,3.8738097826634372,3.687192716363079,3.8407004003856593,60884300.0,3.843710422515869
2015-04-29,3.8918685868601575,3.7714703173360666,3.786520136908007,35821900.0,3.8587589263916016
2015-04-30,3.9580888586454033,3.8527406551567016,3.8617704355582374,48515300.0,3.930999517440796
2015-05-04,4.168785209810781,4.003237729855745,4.006247751885282,55651100.0,4.150725364685059
2015-05-05,4.397541290950468,4.11460583130982,4.123635610061252,76329800.0,4.343362331390381
2015-05-06,4.499879882669354,4.084506315292744,4.439680877336113,72197500.0,4.150725364685059
2015-05-07,4.22898389751751,4.012267207543295,4.153735074739801,44978900.0,4.111595630645752
2015-05-08,4.241024041178363,4.021297311604089,4.225974217993577,43687900.0,4.066446781158447
2015-05-11,4.162764852277002,4.042366850677025,4.1176156734398806,28040500.0,4.144705295562744
2015-05-12,4.2319943545238115,4.102566274179769,4.123635854867773,30765100.0,4.132665634155273
2015-05-13,4.2530633397996045,4.138685098981574,4.17480449812651,45346800.0,4.207913875579834
2015-05-14,4.283162978743451,4.141695394502163,4.244033842371341,49457700.0,4.183834552764893
2015-05-15,4.250052725343985,4.096545085099448,4.189853735165175,54224100.0,4.225973129272461
